"county","log_radon","floor","log_uranium"
"FREEBORN",1.7404661748405,1,0.224206985667406
"GOODHUE",2.66722820658195,0,0.196610646424232
"GOODHUE",1.94591014905531,1,0.196610646424232
"GOODHUE",2.04122032885964,0,0.196610646424232
"GOODHUE",2.29253475714054,1,0.196610646424232
"GOODHUE",0.993251773010283,0,0.196610646424232
"GOODHUE",3.77505715035499,0,0.196610646424232
"GOODHUE",1.6094379124341,0,0.196610646424232
"GOODHUE",1.6094379124341,0,0.196610646424232
"GOODHUE",1.28093384546206,0,0.196610646424232
"GOODHUE",1.58923520511658,0,0.196610646424232
"GOODHUE",1.7404661748405,0,0.196610646424232
"GOODHUE",1.28093384546206,0,0.196610646424232
"GOODHUE",1.38629436111989,0,0.196610646424232
"GOODHUE",1.91692261218206,0,0.196610646424232
"HENNEPIN",2.07944154167984,0,-0.09652081232424
"HENNEPIN",1.22377543162212,0,-0.09652081232424
"HENNEPIN",0.78845736036427,1,-0.09652081232424
"HENNEPIN",0.53062825106217,0,-0.09652081232424
"HENNEPIN",1.41098697371026,0,-0.09652081232424
"HENNEPIN",0.641853886172395,0,-0.09652081232424
"HENNEPIN",0.955511445027436,0,-0.09652081232424
"HENNEPIN",2.42480272571829,0,-0.09652081232424
"HENNEPIN",0.993251773010283,0,-0.09652081232424
"HENNEPIN",1.38629436111989,0,-0.09652081232424
"HENNEPIN",2.01490302054226,0,-0.09652081232424
"HENNEPIN",0.336472236621213,0,-0.09652081232424
"HENNEPIN",0,0,-0.09652081232424
"HENNEPIN",-0.693147180559945,0,-0.09652081232424
"HENNEPIN",0.955511445027436,1,-0.09652081232424
"HENNEPIN",1.80828877117927,0,-0.09652081232424
"HENNEPIN",0.741937344729377,0,-0.09652081232424
"HENNEPIN",1.70474809223843,0,-0.09652081232424
"HENNEPIN",1.1314021114911,0,-0.09652081232424
"HENNEPIN",1.09861228866811,0,-0.09652081232424
"HENNEPIN",1.7227665977411,0,-0.09652081232424
"HENNEPIN",1.43508452528932,0,-0.09652081232424
"HENNEPIN",1.38629436111989,0,-0.09652081232424
"HENNEPIN",2.70805020110221,0,-0.09652081232424
"HENNEPIN",1.98787434815435,0,-0.09652081232424
"HENNEPIN",0.8754687373539,0,-0.09652081232424
"HENNEPIN",1.06471073699243,1,-0.09652081232424
"HENNEPIN",1.50407739677627,0,-0.09652081232424
"HENNEPIN",0.470003629245736,0,-0.09652081232424
"HENNEPIN",2.16332302566054,0,-0.09652081232424
"HENNEPIN",1.7404661748405,0,-0.09652081232424
"HENNEPIN",2.16332302566054,0,-0.09652081232424
"HENNEPIN",1.3609765531356,0,-0.09652081232424
"HENNEPIN",0.641853886172395,0,-0.09652081232424
"HENNEPIN",0.693147180559945,0,-0.09652081232424
"HENNEPIN",1.7227665977411,0,-0.09652081232424
"HENNEPIN",0.955511445027436,0,-0.09652081232424
"HENNEPIN",-0.105360515657826,1,-0.09652081232424
"HENNEPIN",0.78845736036427,0,-0.09652081232424
"HENNEPIN",1.06471073699243,0,-0.09652081232424
"HENNEPIN",1.38629436111989,0,-0.09652081232424
"HENNEPIN",1.48160454092422,0,-0.09652081232424
"HENNEPIN",1.56861591791385,0,-0.09652081232424
"HENNEPIN",1.06471073699243,0,-0.09652081232424
"HENNEPIN",1.43508452528932,0,-0.09652081232424
"HENNEPIN",0.53062825106217,0,-0.09652081232424
"HENNEPIN",1.48160454092422,0,-0.09652081232424
"HENNEPIN",-0.22314355131421,1,-0.09652081232424
"HENNEPIN",1.7227665977411,0,-0.09652081232424
"HENNEPIN",1.22377543162212,1,-0.09652081232424
"HENNEPIN",1.7227665977411,0,-0.09652081232424
"HENNEPIN",0.955511445027436,0,-0.09652081232424
"HENNEPIN",1.02961941718116,0,-0.09652081232424
"HENNEPIN",2.14006616349627,0,-0.09652081232424
"HENNEPIN",1.22377543162212,0,-0.09652081232424
"HENNEPIN",1.19392246847243,0,-0.09652081232424
"HENNEPIN",2.16332302566054,0,-0.09652081232424
"HENNEPIN",0.587786664902119,0,-0.09652081232424
"HENNEPIN",1.75785791755237,0,-0.09652081232424
"HENNEPIN",2.57261223020711,0,-0.09652081232424
"HENNEPIN",1.02961941718116,0,-0.09652081232424
"HENNEPIN",1.56861591791385,0,-0.09652081232424
"HENNEPIN",1.7404661748405,0,-0.09652081232424
"HENNEPIN",2.63188884013665,0,-0.09652081232424
"HENNEPIN",2.04122032885964,1,-0.09652081232424
"HENNEPIN",1.75785791755237,0,-0.09652081232424
"HENNEPIN",1.54756250871601,0,-0.09652081232424
"HENNEPIN",2.04122032885964,0,-0.09652081232424
"HENNEPIN",0.993251773010283,0,-0.09652081232424
"HENNEPIN",1.52605630349505,0,-0.09652081232424
"HENNEPIN",1.79175946922805,0,-0.09652081232424
"HENNEPIN",0.832909122935104,0,-0.09652081232424
"HENNEPIN",0.916290731874155,0,-0.09652081232424
"HENNEPIN",1.41098697371026,0,-0.09652081232424
"HENNEPIN",1.54756250871601,0,-0.09652081232424
"HENNEPIN",1.54756250871601,0,-0.09652081232424
"HENNEPIN",2.39789527279837,0,-0.09652081232424
"HENNEPIN",2.04122032885964,0,-0.09652081232424
"HENNEPIN",1.1314021114911,0,-0.09652081232424
"HENNEPIN",0.470003629245736,0,-0.09652081232424
"HENNEPIN",0.53062825106217,1,-0.09652081232424
"HENNEPIN",2.8094026953625,0,-0.09652081232424
"HENNEPIN",1.16315080980568,0,-0.09652081232424
"HENNEPIN",1.64865862558738,0,-0.09652081232424
"HENNEPIN",1.6094379124341,0,-0.09652081232424
"HENNEPIN",1.80828877117927,0,-0.09652081232424
"HENNEPIN",0,1,-0.09652081232424
"HENNEPIN",0.641853886172395,0,-0.09652081232424
"HENNEPIN",1.38629436111989,0,-0.09652081232424
"HENNEPIN",1.7404661748405,0,-0.09652081232424
"HENNEPIN",-0.693147180559945,1,-0.09652081232424
"HENNEPIN",0.993251773010283,0,-0.09652081232424
"HENNEPIN",1.30833281965018,0,-0.09652081232424
"HENNEPIN",1.84054963339749,0,-0.09652081232424
"HENNEPIN",3.16547504814109,0,-0.09652081232424
"HENNEPIN",1.38629436111989,0,-0.09652081232424
"HENNEPIN",1.09861228866811,0,-0.09652081232424
"HENNEPIN",1.1314021114911,0,-0.09652081232424
"HENNEPIN",1.56861591791385,0,-0.09652081232424
"HENNEPIN",1.1314021114911,0,-0.09652081232424
"HENNEPIN",1.45861502269952,0,-0.09652081232424
"HENNEPIN",1.3609765531356,0,-0.09652081232424
"HENNEPIN",1.1314021114911,0,-0.09652081232424
"HENNEPIN",1.48160454092422,0,-0.09652081232424
"HENNEPIN",1.09861228866811,1,-0.09652081232424
"HOUSTON",1.25276296849537,0,0.503529068533353
"HOUSTON",2.15176220325946,0,0.503529068533353
"HOUSTON",2.2082744135228,0,0.503529068533353
"HOUSTON",1.58923520511658,1,0.503529068533353
"HOUSTON",1.30833281965018,0,0.503529068533353
"HOUSTON",0.832909122935104,1,0.503529068533353
"HUBBARD",1.06471073699243,1,-0.400596976711304
"HUBBARD",-0.105360515657826,1,-0.400596976711304
"HUBBARD",0.470003629245736,0,-0.400596976711304
"HUBBARD",1.54756250871601,0,-0.400596976711304
"HUBBARD",1.33500106673234,1,-0.400596976711304
"ISANTI",1.30833281965018,0,-0.751872232701787
"ISANTI",1.1314021114911,0,-0.751872232701787
"ISANTI",0.832909122935104,0,-0.751872232701787
"ITASCA",0.693147180559945,0,-0.663347630601429
"ITASCA",0.993251773010283,0,-0.663347630601429
"ITASCA",0.641853886172395,0,-0.663347630601429
"ITASCA",0.916290731874155,0,-0.663347630601429
"ITASCA",1.48160454092422,0,-0.663347630601429
"ITASCA",0.993251773010283,0,-0.663347630601429
"ITASCA",0.182321556793955,0,-0.663347630601429
"ITASCA",1.22377543162212,0,-0.663347630601429
"ITASCA",0.955511445027436,0,-0.663347630601429
"ITASCA",2.2512917986065,0,-0.663347630601429
"ITASCA",0.336472236621213,0,-0.663347630601429
"JACKSON",2.14006616349627,0,0.309020284839334
"JACKSON",1.62924053973028,0,0.309020284839334
"JACKSON",1.09861228866811,0,0.309020284839334
"JACKSON",2.58021682959233,0,0.309020284839334
"JACKSON",2.73436750941958,0,0.309020284839334
"KANABEC",0.641853886172395,0,-0.0533860089036706
"KANABEC",1.3609765531356,0,-0.0533860089036706
"KANABEC",2.07944154167984,0,-0.0533860089036706
"KANABEC",0.993251773010283,0,-0.0533860089036706
"KANDIYOHI",2.43361335540045,0,0.10973294265158
"KANDIYOHI",1.43508452528932,0,0.10973294265158
"KANDIYOHI",2.51769647261099,0,0.10973294265158
"KANDIYOHI",1.91692261218206,0,0.10973294265158
"KITTSON",1.94591014905531,0,-0.00780336722984165
"KITTSON",1.52605630349505,1,-0.00780336722984165
"KITTSON",0,1,-0.00780336722984165
"KOOCHICHING",0.587786664902119,0,-0.881828920506582
"KOOCHICHING",0.405465108108164,0,-0.881828920506582
"KOOCHICHING",0.741937344729377,1,-0.881828920506582
"KOOCHICHING",0.0953101798043249,1,-0.881828920506582
"KOOCHICHING",0.0953101798043249,0,-0.881828920506582
"KOOCHICHING",1.06471073699243,1,-0.881828920506582
"KOOCHICHING",0.336472236621213,1,-0.881828920506582
"LACQUIPARLE",2.43361335540045,1,0.311029878756367
"LACQUIPARLE",2.77881927199042,0,0.311029878756367
"LAKE",0.336472236621213,1,-0.691596383667291
"LAKE",0.336472236621213,0,-0.691596383667291
"LAKE",0.53062825106217,0,-0.691596383667291
"LAKE",0,0,-0.691596383667291
"LAKE",1.06471073699243,0,-0.691596383667291
"LAKE",-0.510825623765991,0,-0.691596383667291
"LAKE",0.470003629245736,0,-0.691596383667291
"LAKE",1.97408102602201,0,-0.691596383667291
"LAKE",-0.510825623765991,0,-0.691596383667291
"LAKEOFTHEWOODS",2.32238772029023,0,-0.681708848419116
"LAKEOFTHEWOODS",1.48160454092422,1,-0.681708848419116
"LAKEOFTHEWOODS",1.22377543162212,0,-0.681708848419116
"LAKEOFTHEWOODS",1.09861228866811,1,-0.681708848419116
"LESUEUR",2.53369681395743,0,0.194447736591795
"LESUEUR",1.45861502269952,1,0.194447736591795
"LESUEUR",1.52605630349505,0,0.194447736591795
"LESUEUR",1.38629436111989,0,0.194447736591795
"LESUEUR",1.22377543162212,0,0.194447736591795
"LINCOLN",2.86789890204411,0,0.444903746232023
"LINCOLN",2.37024374146786,0,0.444903746232023
"LINCOLN",2.07944154167984,0,0.444903746232023
"LINCOLN",1.28093384546206,1,0.444903746232023
"LYON",1.88706964903238,0,0.39473440617801
"LYON",1.94591014905531,1,0.39473440617801
"LYON",1.64865862558738,0,0.39473440617801
"LYON",2.4932054526027,0,0.39473440617801
"LYON",1.64865862558738,0,0.39473440617801
"LYON",2.19722457733622,0,0.39473440617801
"LYON",1.77495235091167,0,0.39473440617801
"LYON",1.54756250871601,0,0.39473440617801
"MCLEOD",2.34180580614733,0,0.140422593662249
"MCLEOD",1.38629436111989,0,0.140422593662249
"MCLEOD",0.641853886172395,0,0.140422593662249
"MCLEOD",2.30258509299405,0,0.140422593662249
"MCLEOD",0.8754687373539,0,0.140422593662249
"MCLEOD",1.50407739677627,0,0.140422593662249
"MCLEOD",1.06471073699243,0,0.140422593662249
"MCLEOD",0.182321556793955,1,0.140422593662249
"MCLEOD",0.262364264467491,0,0.140422593662249
"MCLEOD",0.53062825106217,1,0.140422593662249
"MCLEOD",3.23867845216438,1,0.140422593662249
"MCLEOD",-2.30258509299405,1,0.140422593662249
"MCLEOD",2.37024374146786,0,0.140422593662249
"MAHNOMEN",1.38629436111989,0,0.14960034272844
"MARSHALL",0.470003629245736,1,0.0137648285757133
"MARSHALL",3.17387845893747,0,0.0137648285757133
"MARSHALL",0,1,0.0137648285757133
"MARSHALL",0.405465108108164,1,0.0137648285757133
"MARSHALL",0.182321556793955,1,0.0137648285757133
"MARSHALL",1.06471073699243,0,0.0137648285757133
"MARSHALL",3.87743156065853,0,0.0137648285757133
"MARSHALL",0,1,0.0137648285757133
"MARSHALL",2.12823170584927,0,0.0137648285757133
"MARTIN",1.43508452528932,0,0.16586183575527
"MARTIN",-0.510825623765991,1,0.16586183575527
"MARTIN",1.91692261218206,0,0.16586183575527
"MARTIN",2.02814824729229,0,0.16586183575527
"MARTIN",2.23001440015921,0,0.16586183575527
"MARTIN",-0.510825623765991,0,0.16586183575527
"MARTIN",0.470003629245736,0,0.16586183575527
"MEEKER",0.8754687373539,0,0.0239508741557865
"MEEKER",1.38629436111989,0,0.0239508741557865
"MEEKER",1.98787434815435,0,0.0239508741557865
"MEEKER",0.78845736036427,0,0.0239508741557865
"MEEKER",1.19392246847243,0,0.0239508741557865
"MILLELACS",-0.510825623765991,1,-0.210059521766286
"MILLELACS",1.75785791755237,0,-0.210059521766286
"MORRISON",0.405465108108164,0,-0.0932266518569275
"MORRISON",0.78845736036427,0,-0.0932266518569275
"MORRISON",1.50407739677627,0,-0.0932266518569275
"MORRISON",0.916290731874155,0,-0.0932266518569275
"MORRISON",1.6094379124341,0,-0.0932266518569275
"MORRISON",1.1314021114911,1,-0.0932266518569275
"MORRISON",1.1314021114911,0,-0.0932266518569275
"MORRISON",1.06471073699243,0,-0.0932266518569275
"MORRISON",1.38629436111989,0,-0.0932266518569275
"MOWER",2.39789527279837,0,0.260932470709068
"MOWER",1.87180217690159,0,0.260932470709068
"MOWER",0.741937344729377,0,0.260932470709068
"MOWER",1.1314021114911,0,0.260932470709068
"MOWER",1.52605630349505,0,0.260932470709068
"MOWER",0.78845736036427,0,0.260932470709068
"MOWER",2.09186406167839,0,0.260932470709068
"MOWER",0.336472236621213,1,0.260932470709068
"MOWER",2.23001440015921,0,0.260932470709068
"MOWER",0.182321556793955,1,0.260932470709068
"MOWER",2.37024374146786,0,0.260932470709068
"MOWER",3.18221184049661,0,0.260932470709068
"MOWER",2.21920348405499,0,0.260932470709068
"MURRAY",2.50143595173921,0,0.398849942735755
"NICOLLET",2.10413415427021,0,0.248046873411091
"NICOLLET",2.3887627892351,0,0.248046873411091
"NICOLLET",1.45861502269952,0,0.248046873411091
"NICOLLET",2.76000994003292,0,0.248046873411091
"NOBLES",1.70474809223843,0,0.405451774685941
"NOBLES",1.84054963339749,0,0.405451774685941
"NOBLES",2.28238238567653,0,0.405451774685941
"NORMAN",2.10413415427021,0,0.265221716521598
"NORMAN",0.53062825106217,0,0.265221716521598
"NORMAN",0.53062825106217,1,0.265221716521598
"OLMSTED",1.87180217690159,0,0.24315007938984
"OLMSTED",1.50407739677627,0,0.24315007938984
"OLMSTED",2.42480272571829,0,0.24315007938984
"OLMSTED",2.31253542384721,0,0.24315007938984
